playerID,yearID:int,votedBy,ballots:int,needed:int,votes:int,inducted,category,needed_note 
"combsea01",1949,"BBWAA",153,115,6,"N","Player","0"
"faberre01",1949,"BBWAA",153,115,6,"N","Player","0"
"jackstr01",1949,"BBWAA",153,115,6,"N","Player","0"
"oneilst01",1949,"BBWAA",153,115,6,"N","Player","0"
"wilsoji01",1949,"BBWAA",153,115,6,"N","Player","0"
"lazzeto01",1949,"Run Off",187,0,6,"N","Player","1st"
"adamsba01",1949,"BBWAA",153,115,5,"N","Player","0"
"bancrda01",1949,"BBWAA",153,115,5,"N","Player","0"
"hermaba01",1949,"BBWAA",153,115,5,"N","Player","0"
"coopewi01",1949,"BBWAA",153,115,4,"N","Player","0"
"cuyleki01",1949,"BBWAA",153,115,4,"N","Player","0"
"gosligo01",1949,"BBWAA",153,115,4,"N","Player","0"
"hackst01",1949,"BBWAA",153,115,4,"N","Player","0"
"hardeme01",1949,"BBWAA",153,115,4,"N","Player","0"
"marquru01",1949,"BBWAA",153,115,4,"N","Player","0"
"odoulle01",1949,"BBWAA",153,115,4,"N","Player","0"
"rixeyep01",1949,"BBWAA",153,115,4,"N","Player","0"
"ruffire01",1949,"Run Off",187,0,4,"N","Player","1st"
"covelst01",1949,"BBWAA",153,115,3,"N","Player","0"
"meusebo01",1949,"BBWAA",153,115,3,"N","Player","0"
"ricesa01",1949,"BBWAA",153,115,3,"N","Player","0"
"scottev01",1949,"BBWAA",153,115,3,"N","Player","0"
"stengca01",1949,"BBWAA",153,115,3,"N","Player","0"
"wanerll01",1949,"BBWAA",153,115,3,"N","Player","0"
"bendech01",1949,"BBWAA",153,115,2,"N","Player","0"
"duganjo01",1949,"BBWAA",153,115,2,"N","Player","0"
"earnsge01",1949,"BBWAA",153,115,2,"N","Player","0"
"fitzsfr01",1949,"BBWAA",153,115,2,"N","Player","0"
"gelbech01",1949,"BBWAA",153,115,2,"N","Player","0"
"hafeych01",1949,"BBWAA",153,115,2,"N","Player","0"
"haineje01",1949,"BBWAA",153,115,2,"N","Player","0"
"jurgebi01",1949,"BBWAA",153,115,2,"N","Player","0"
"lucasre01",1949,"BBWAA",153,115,2,"N","Player","0"
"rommeed01",1949,"BBWAA",153,115,2,"N","Player","0"
"shockur01",1949,"BBWAA",153,115,2,"N","Player","0"
"warnelo01",1949,"BBWAA",153,115,2,"N","Player","0"
"willicy01",1949,"BBWAA",153,115,2,"N","Player","0"
"averiea01",1949,"BBWAA",153,115,1,"N","Player","0"
"bluegos01",1949,"BBWAA",153,115,1,"N","Player","0"
"bodiepi01",1949,"BBWAA",153,115,1,"N","Player","0"
"burnsge01",1949,"BBWAA",153,115,1,"N","Player","0"
"chapmbe01",1949,"BBWAA",153,115,1,"N","Player","0"
"davissp01",1949,"BBWAA",153,115,1,"N","Player","0"
"durocle01",1949,"BBWAA",153,115,1,"N","Player","0"
"ehmkeho01",1949,"BBWAA",153,115,1,"N","Player","0"
"ferrewe01",1949,"BBWAA",153,115,1,"N","Player","0"
"fletcar01",1949,"BBWAA",153,115,1,"N","Player","0"
"judgejo01",1949,"BBWAA",153,115,1,"N","Player","0"
"kellyge01",1949,"BBWAA",153,115,1,"N","Player","0"
"kerrdi01",1949,"BBWAA",153,115,1,"N","Player","0"
"lindsfr01",1949,"BBWAA",153,115,1,"N","Player","0"
"lopezal01",1949,"BBWAA",153,115,1,"N","Player","0"
"manushe01",1949,"BBWAA",153,115,1,"N","Player","0"
"myerbu01",1949,"BBWAA",153,115,1,"N","Player","0"
"nehfar01",1949,"BBWAA",153,115,1,"N","Player","0"
"peckiro01",1949,"BBWAA",153,115,1,"N","Player","0"
"pruethu01",1949,"BBWAA",153,115,1,"N","Player","0"
"ringji01",1949,"BBWAA",153,115,1,"N","Player","0"
"rootch01",1949,"BBWAA",153,115,1,"N","Player","0"
"selkige01",1949,"BBWAA",153,115,1,"N","Player","0"
"sherdbi01",1949,"BBWAA",153,115,1,"N","Player","0"
"toneyfr01",1949,"BBWAA",153,115,1,"N","Player","0"
"werbebi01",1949,"BBWAA",153,115,1,"N","Player","0"
"wittwh01",1949,"BBWAA",153,115,1,"N","Player","0"
"wrighgl01",1949,"BBWAA",153,115,1,"N","Player","0"
"brownmo01",1949,"Old Timers",0,0,0,"Y","Player","0"
"nichoki01",1949,"Old Timers",0,0,0,"Y","Player","0"
"ottme01",1950,"BBWAA",168,126,115,"N","Player","0"
"terrybi01",1950,"BBWAA",168,126,105,"N","Player","0"
"foxxji01",1950,"BBWAA",168,126,103,"N","Player","0"
"wanerpa01",1950,"BBWAA",168,126,95,"N","Player","0"
"simmoal01",1950,"BBWAA",168,126,90,"N","Player","0"
"heilmha01",1950,"BBWAA",168,126,87,"N","Player","0"
"deandi01",1950,"BBWAA",168,126,85,"N","Player","0"
"dickebi01",1950,"BBWAA",168,126,78,"N","Player","0"
"maranra01",1950,"BBWAA",168,126,66,"N","Player","0"
"greenha01",1950,"BBWAA",168,126,64,"N","Player","0"
"hartnga01",1950,"BBWAA",168,126,54,"N","Player","0"
"vanceda01",1950,"BBWAA",168,126,52,"N","Player","0"
"lyonste01",1950,"BBWAA",168,126,42,"N","Player","0"
"cronijo01",1950,"BBWAA",168,126,33,"N","Player","0"
"lazzeto01",1950,"BBWAA",168,126,21,"N","Player","0"
"gomezle01",1950,"BBWAA",168,126,18,"N","Player","0"
"wheatza01",1950,"BBWAA",168,126,17,"N","Player","0"
"youngro01",1950,"BBWAA",168,126,17,"N","Player","0"
"roushed01",1950,"BBWAA",168,126,16,"N","Player","0"
"schalra01",1950,"BBWAA",168,126,16,"N","Player","0"
"wilsoha01",1950,"BBWAA",168,126,16,"N","Player","0"
"careyma01",1950,"BBWAA",168,126,14,"N","Player","0"
"kleinch01",1950,"BBWAA",168,126,14,"N","Player","0"
"grimmch01",1950,"BBWAA",168,126,13,"N","Player","0"
"ruffire01",1950,"BBWAA",168,126,12,"N","Player","0"
"cuyleki01",1950,"BBWAA",168,126,11,"N","Player","0"
"haineje01",1950,"BBWAA",168,126,11,"N","Player","0"
"hoytwa01",1950,"BBWAA",168,126,11,"N","Player","0"
"bancrda01",1950,"BBWAA",168,126,9,"N","Player","0"
"faberre01",1950,"BBWAA",168,126,9,"N","Player","0"
"odoulle01",1950,"BBWAA",168,126,9,"N","Player","0"
"willicy01",1950,"BBWAA",168,126,9,"N","Player","0"
"bottoji01",1950,"BBWAA",168,126,8,"N","Player","0"
"hackst01",1950,"BBWAA",168,126,8,"N","Player","0"
"martipe01",1950,"BBWAA",168,126,7,"N","Player","0"
"rolfere01",1950,"BBWAA",168,126,7,"N","Player","0"
"adamsba01",1950,"BBWAA",168,126,6,"N","Player","0"
"bendech01",1950,"BBWAA",168,126,6,"N","Player","0"
"gowdyha01",1950,"BBWAA",168,126,6,"N","Player","0"
"grimebu01",1950,"BBWAA",168,126,6,"N","Player","0"
"jackstr01",1950,"BBWAA",168,126,6,"N","Player","0"
"rixeyep01",1950,"BBWAA",168,126,6,"N","Player","0"
"bakerfr01",1950,"BBWAA",168,126,4,"N","Player","0"
"hafeych01",1950,"BBWAA",168,126,4,"N","Player","0"
"harribu01",1950,"BBWAA",168,126,4,"N","Manager","0"
"ofarrbo01",1950,"BBWAA",168,126,4,"N","Player","0"
"ruelmu01",1950,"BBWAA",168,126,4,"N","Player","0"
"waltebu01",1950,"BBWAA",168,126,4,"N","Player","0"
"wilsoji01",1950,"BBWAA",168,126,4,"N","Player","0"
"combsea01",1950,"BBWAA",168,126,3,"N","Player","0"
"lombaer01",1950,"BBWAA",168,126,3,"N","Player","0"
"scottev01",1950,"BBWAA",168,126,3,"N","Player","0"
"stengca01",1950,"BBWAA",168,126,3,"N","Manager","0"
"burnsge01",1950,"BBWAA",168,126,2,"N","Player","0"
"chandsp01",1950,"BBWAA",168,126,2,"N","Player","0"
"dykesji01",1950,"BBWAA",168,126,2,"N","Player","0"
"earnsge01",1950,"BBWAA",168,126,2,"N","Player","0"
"fonsele01",1950,"BBWAA",168,126,2,"N","Player","0"
"gosligo01",1950,"BBWAA",168,126,2,"N","Player","0"
"grohhe01",1950,"BBWAA",168,126,2,"N","Player","0"
"hardeme01",1950,"BBWAA",168,126,2,"N","Player","0"
"hermaba01",1950,"BBWAA",168,126,2,"N","Player","0"
"higgipi01",1950,"BBWAA",168,126,2,"N","Player","0"
"hoopeha01",1950,"BBWAA",168,126,2,"N","Player","0"
"huggimi01",1950,"BBWAA",168,126,2,"N","Manager","0"
"meusebo01",1950,"BBWAA",168,126,2,"N","Player","0"
"nehfar01",1950,"BBWAA",168,126,2,"N","Player","0"
"theveto01",1950,"BBWAA",168,126,2,"N","Player","0"
"wrighgl01",1950,"BBWAA",168,126,2,"N","Player","0"
"covelst01",1950,"BBWAA",168,126,1,"N","Player","0"
"crosefr01",1950,"BBWAA",168,126,1,"N","Player","0"
"derripa01",1950,"BBWAA",168,126,1,"N","Player","0"
"ensje01",1950,"BBWAA",168,126,1,"N","Player","0"
"fitzsfr01",1950,"BBWAA",168,126,1,"N","Player","0"
"fletcar01",1950,"BBWAA",168,126,1,"N","Player","0"
"gelbech01",1950,"BBWAA",168,126,1,"N","Player","0"
"gonzami01",1950,"BBWAA",168,126,1,"N","Player","0"
"jonesfi01",1950,"BBWAA",168,126,1,"N","Player","0"
"lucasre01",1950,"BBWAA",168,126,1,"N","Player","0"
"luquedo01",1950,"BBWAA",168,126,1,"N","Player","0"
"mageesh01",1950,"BBWAA",168,126,1,"N","Player","0"
"marbefi01",1950,"BBWAA",168,126,1,"N","Player","0"
"mcinnst01",1950,"BBWAA",168,126,1,"N","Player","0"
"mckecbi01",1950,"BBWAA",168,126,1,"N","Manager","0"
"milancl01",1950,"BBWAA",168,126,1,"N","Player","0"
"moorejo02",1950,"BBWAA",168,126,1,"N","Player","0"
"moorete01",1950,"BBWAA",168,126,1,"N","Player","0"
"oneilst01",1950,"BBWAA",168,126,1,"N","Player","0"
"pruethu01",1950,"BBWAA",168,126,1,"N","Player","0"
"ricesa01",1950,"BBWAA",168,126,1,"N","Player","0"
"rommeed01",1950,"BBWAA",168,126,1,"N","Player","0"
"rootch01",1950,"BBWAA",168,126,1,"N","Player","0"
"schanwa01",1950,"BBWAA",168,126,1,"N","Player","0"
"selkige01",1950,"BBWAA",168,126,1,"N","Player","0"
"sherdbi01",1950,"BBWAA",168,126,1,"N","Player","0"
"southbi01",1950,"BBWAA",168,126,1,"N","Player","0"
"wambsbi01",1950,"BBWAA",168,126,1,"N","Player","0"
"wanerll01",1950,"BBWAA",168,126,1,"N","Player","0"
"werbebi01",1950,"BBWAA",168,126,1,"N","Player","0"
"woodjo02",1950,"BBWAA",168,126,1,"N","Player","0"
"ottme01",1951,"BBWAA",226,170,197,"Y","Player","0"
"foxxji01",1951,"BBWAA",226,170,179,"Y","Player","0"
"wanerpa01",1951,"BBWAA",226,170,162,"N","Player","0"
"heilmha01",1951,"BBWAA",226,170,153,"N","Player","0"
"terrybi01",1951,"BBWAA",226,170,148,"N","Player","0"
"deandi01",1951,"BBWAA",226,170,145,"N","Player","0"
"dickebi01",1951,"BBWAA",226,170,118,"N","Player","0"
"simmoal01",1951,"BBWAA",226,170,116,"N","Player","0"
"maranra01",1951,"BBWAA",226,170,110,"N","Player","0"
"lyonste01",1951,"BBWAA",226,170,71,"N","Player","0"
"vanceda01",1951,"BBWAA",226,170,70,"N","Player","0"
"greenha01",1951,"BBWAA",226,170,67,"N","Player","0"
"hartnga01",1951,"BBWAA",226,170,57,"N","Player","0"
"cronijo01",1951,"BBWAA",226,170,44,"N","Player","0"
"schalra01",1951,"BBWAA",226,170,37,"N","Player","0"
"bendech01",1951,"BBWAA",226,170,35,"N","Player","0"
"youngro01",1951,"BBWAA",226,170,34,"N","Player","0"
"careyma01",1951,"BBWAA",226,170,27,"N","Player","0"
"lazzeto01",1951,"BBWAA",226,170,27,"N","Player","0"
"gowdyha01",1951,"BBWAA",226,170,26,"N","Player","0"
"gomezle01",1951,"BBWAA",226,170,23,"N","Player","0"
"roushed01",1951,"BBWAA",226,170,21,"N","Player","0"
"wilsoha01",1951,"BBWAA",226,170,21,"N","Player","0"
"martipe01",1951,"BBWAA",226,170,19,"N","Player","0"
"wheatza01",1951,"BBWAA",226,170,19,"N","Player","0"
"kleinch01",1951,"BBWAA",226,170,15,"N","Player","0"
"hoytwa01",1951,"BBWAA",226,170,13,"N","Player","0"
"odoulle01",1951,"BBWAA",226,170,13,"N","Player","0"
"adamsba01",1951,"BBWAA",226,170,12,"N","Player","0"
"bancrda01",1951,"BBWAA",226,170,9,"N","Player","0"
"grimmch01",1951,"BBWAA",226,170,9,"N","Player","0"
"harribu01",1951,"BBWAA",226,170,9,"N","Manager","0"
"ruffire01",1951,"BBWAA",226,170,9,"N","Player","0"
"bakerfr01",1951,"BBWAA",226,170,8,"N","Player","0"
"cuyleki01",1951,"BBWAA",226,170,8,"N","Player","0"
"faberre01",1951,"BBWAA",226,170,8,"N","Player","0"
"mckecbi01",1951,"BBWAA",226,170,8,"N","Manager","0"
"stengca01",1951,"BBWAA",226,170,8,"N","Manager","0"
"willicy01",1951,"BBWAA",226,170,7,"N","Player","0"
"bottoji01",1951,"BBWAA",226,170,6,"N","Player","0"
"rolfere01",1951,"BBWAA",226,170,6,"N","Player","0"
"grimebu01",1951,"BBWAA",226,170,5,"N","Player","0"
"rixeyep01",1951,"BBWAA",226,170,5,"N","Player","0"
"woodjo02",1951,"BBWAA",226,170,5,"N","Player","0"
"fletcar01",1951,"BBWAA",226,170,4,"N","Player","0"
"jackstr01",1951,"BBWAA",226,170,4,"N","Player","0"
"nehfar01",1951,"BBWAA",226,170,4,"N","Player","0"
"schacal01",1951,"BBWAA",226,170,4,"N","Player","0"
"southbi01",1951,"BBWAA",226,170,4,"N","Player","0"
"dykesji01",1951,"BBWAA",226,170,3,"N","Player","0"
"hackst01",1951,"BBWAA",226,170,3,"N","Player","0"
"hoopeha01",1951,"BBWAA",226,170,3,"N","Player","0"
"kerrdi01",1951,"BBWAA",226,170,3,"N","Player","0"
"lombaer01",1951,"BBWAA",226,170,3,"N","Player","0"
"marquru01",1951,"BBWAA",226,170,3,"N","Player","0"
"mcinnst01",1951,"BBWAA",226,170,3,"N","Player","0"
"oneilst01",1951,"BBWAA",226,170,3,"N","Player","0"
"lewisdu01",1951,"BBWAA",226,170,2,"N","Player","0"
"mageesh01",1951,"BBWAA",226,170,2,"N","Player","0"
"scottev01",1951,"BBWAA",226,170,2,"N","Player","0"
"selkige01",1951,"BBWAA",226,170,2,"N","Player","0"
"wilsoji01",1951,"BBWAA",226,170,2,"N","Player","0"
"bartedi01",1951,"BBWAA",226,170,1,"N","Player","0"
"chandsp01",1951,"BBWAA",226,170,1,"N","Player","0"
"coombja01",1951,"BBWAA",226,170,1,"N","Player","0"
"coopewi01",1951,"BBWAA",226,170,1,"N","Player","0"
"daubeja01",1951,"BBWAA",226,170,1,"N","Player","0"
"derripa01",1951,"BBWAA",226,170,1,"N","Player","0"
"ehmkeho01",1951,"BBWAA",226,170,1,"N","Player","0"
"gelbech01",1951,"BBWAA",226,170,1,"N","Player","0"
"hafeych01",1951,"BBWAA",226,170,1,"N","Player","0"
"hardeme01",1951,"BBWAA",226,170,1,"N","Player","0"
"hermaba01",1951,"BBWAA",226,170,1,"N","Player","0"
"higgipi01",1951,"BBWAA",226,170,1,"N","Player","0"
"jordati01",1951,"BBWAA",226,170,1,"N","Player","0"
"mccarjo99",1951,"BBWAA",226,170,1,"N","Manager","0"
"milancl01",1951,"BBWAA",226,170,1,"N","Player","0"
"paigesa01",1951,"BBWAA",226,170,1,"N","Player","0"
"pruethu01",1951,"BBWAA",226,170,1,"N","Player","0"
"ricesa01",1951,"BBWAA",226,170,1,"N","Player","0"
"rommeed01",1951,"BBWAA",226,170,1,"N","Player","0"
"rudoldi01",1951,"BBWAA",226,170,1,"N","Player","0"
"ruelmu01",1951,"BBWAA",226,170,1,"N","Player","0"
"sherdbi01",1951,"BBWAA",226,170,1,"N","Player","0"
"wanerll01",1951,"BBWAA",226,170,1,"N","Player","0"
"wrighgl01",1951,"BBWAA",226,170,1,"N","Player","0"
"heilmha01",1952,"BBWAA",234,176,203,"Y","Player","0"
"wanerpa01",1952,"BBWAA",234,176,195,"Y","Player","0"
"terrybi01",1952,"BBWAA",234,176,155,"N","Player","0"
"deandi01",1952,"BBWAA",234,176,152,"N","Player","0"
"simmoal01",1952,"BBWAA",234,176,141,"N","Player","0"
"dickebi01",1952,"BBWAA",234,176,139,"N","Player","0"
"maranra01",1952,"BBWAA",234,176,133,"N","Player","0"
"vanceda01",1952,"BBWAA",234,176,105,"N","Player","0"
"lyonste01",1952,"BBWAA",234,176,101,"N","Player","0"
"hartnga01",1952,"BBWAA",234,176,77,"N","Player","0"
"greenha01",1952,"BBWAA",234,176,75,"N","Player","0"
"bendech01",1952,"BBWAA",234,176,70,"N","Player","0"
"cronijo01",1952,"BBWAA",234,176,48,"N","Player","0"
"schalra01",1952,"BBWAA",234,176,44,"N","Player","0"
"careyma01",1952,"BBWAA",234,176,36,"N","Player","0"
"gowdyha01",1952,"BBWAA",234,176,34,"N","Player","0"
"youngro01",1952,"BBWAA",234,176,34,"N","Player","0"
"martipe01",1952,"BBWAA",234,176,31,"N","Player","0"
"wheatza01",1952,"BBWAA",234,176,30,"N","Player","0"
"gomezle01",1952,"BBWAA",234,176,29,"N","Player","0"
"lazzeto01",1952,"BBWAA",234,176,29,"N","Player","0"
"stengca01",1952,"BBWAA",234,176,27,"N","Manager","0"
"roushed01",1952,"BBWAA",234,176,24,"N","Player","0"
"wilsoha01",1952,"BBWAA",234,176,21,"N","Player","0"
"kleinch01",1952,"BBWAA",234,176,19,"N","Player","0"
"odoulle01",1952,"BBWAA",234,176,19,"N","Player","0"
"harribu01",1952,"BBWAA",234,176,12,"N","Manager","0"
"hoytwa01",1952,"BBWAA",234,176,12,"N","Player","0"
"bancrda01",1952,"BBWAA",234,176,11,"N","Player","0"
"lewisdu01",1952,"BBWAA",234,176,11,"N","Player","0"
"cuyleki01",1952,"BBWAA",234,176,10,"N","Player","0"
"hardeme01",1952,"BBWAA",234,176,10,"N","Player","0"
"oneilst01",1952,"BBWAA",234,176,10,"N","Player","0"
"ruffire01",1952,"BBWAA",234,176,10,"N","Player","0"
"adamsba01",1952,"BBWAA",234,176,9,"N","Player","0"
"faberre01",1952,"BBWAA",234,176,9,"N","Player","0"
"grimebu01",1952,"BBWAA",234,176,9,"N","Player","0"
"kerrdi01",1952,"BBWAA",234,176,9,"N","Player","0"
"marquru01",1952,"BBWAA",234,176,9,"N","Player","0"
"bottoji01",1952,"BBWAA",234,176,7,"N","Player","0"
"wilsoji01",1952,"BBWAA",234,176,7,"N","Player","0"
"grimmch01",1952,"BBWAA",234,176,6,"N","Player","0"
"dykesji01",1952,"BBWAA",234,176,5,"N","Player","0"
"henrito01",1952,"BBWAA",234,176,4,"N","Player","0"
"rolfere01",1952,"BBWAA",234,176,4,"N","Player","0"
"scottev01",1952,"BBWAA",234,176,4,"N","Player","0"
"willicy01",1952,"BBWAA",234,176,4,"N","Player","0"
"hermaba01",1952,"BBWAA",234,176,3,"N","Player","0"
"nehfar01",1952,"BBWAA",234,176,3,"N","Player","0"
"rixeyep01",1952,"BBWAA",234,176,3,"N","Player","0"
"waltebu01",1952,"BBWAA",234,176,3,"N","Player","0"
"averiea01",1952,"BBWAA",234,176,2,"N","Player","0"
"coopewi01",1952,"BBWAA",234,176,2,"N","Player","0"
"lopezal01",1952,"BBWAA",234,176,2,"N","Manager","0"
"peckiro01",1952,"BBWAA",234,176,2,"N","Player","0"
"rommeed01",1952,"BBWAA",234,176,2,"N","Player","0"
"wanerll01",1952,"BBWAA",234,176,2,"N","Player","0"
"chapmbe01",1952,"BBWAA",234,176,1,"N","Player","0"
"combsea01",1952,"BBWAA",234,176,1,"N","Player","0"
"crosefr01",1952,"BBWAA",234,176,1,"N","Player","0"
"durocle01",1952,"BBWAA",234,176,1,"N","Manager","0"
"ehmkeho01",1952,"BBWAA",234,176,1,"N","Player","0"
"gonzami01",1952,"BBWAA",234,176,1,"N","Player","0"
"hafeych01",1952,"BBWAA",234,176,1,"N","Player","0"
"jackstr01",1952,"BBWAA",234,176,1,"N","Player","0"
"luquedo01",1952,"BBWAA",234,176,1,"N","Player","0"
"meusebo01",1952,"BBWAA",234,176,1,"N","Player","0"
"milancl01",1952,"BBWAA",234,176,1,"N","Player","0"
"pruethu01",1952,"BBWAA",234,176,1,"N","Player","0"
"ricesa01",1952,"BBWAA",234,176,1,"N","Player","0"
"ruelmu01",1952,"BBWAA",234,176,1,"N","Player","0"
"selkige01",1952,"BBWAA",234,176,1,"N","Player","0"
"southbi01",1952,"BBWAA",234,176,1,"N","Player","0"
"werbebi01",1952,"BBWAA",234,176,1,"N","Player","0"
"wrighgl01",1952,"BBWAA",234,176,1,"N","Player","0"
"deandi01",1953,"BBWAA",264,198,209,"Y","Player","0"
"simmoal01",1953,"BBWAA",264,198,199,"Y","Player","0"
"terrybi01",1953,"BBWAA",264,198,191,"N","Player","0"
"dickebi01",1953,"BBWAA",264,198,179,"N","Player","0"
"maranra01",1953,"BBWAA",264,198,164,"N","Player","0"
"vanceda01",1953,"BBWAA",264,198,150,"N","Player","0"
"lyonste01",1953,"BBWAA",264,198,139,"N","Player","0"
"dimagjo01",1953,"BBWAA",264,198,117,"N","Player","0"
"bendech01",1953,"BBWAA",264,198,104,"N","Player","0"
"hartnga01",1953,"BBWAA",264,198,104,"N","Player","0"
"greenha01",1953,"BBWAA",264,198,80,"N","Player","0"
"cronijo01",1953,"BBWAA",264,198,69,"N","Player","0"
"stengca01",1953,"BBWAA",264,198,61,"N","Manager","0"
"gowdyha01",1953,"BBWAA",264,198,58,"N","Player","0"
"careyma01",1953,"BBWAA",264,198,55,"N","Player","0"
"schalra01",1953,"BBWAA",264,198,52,"N","Player","0"
"martipe01",1953,"BBWAA",264,198,43,"N","Player","0"
"wilsoha01",1953,"BBWAA",264,198,43,"N","Player","0"
"gomezle01",1953,"BBWAA",264,198,35,"N","Player","0"
"roushed01",1953,"BBWAA",264,198,32,"N","Player","0"
"wheatza01",1953,"BBWAA",264,198,32,"N","Player","0"
"youngro01",1953,"BBWAA",264,198,31,"N","Player","0"
"lazzeto01",1953,"BBWAA",264,198,28,"N","Player","0"
"ruffire01",1953,"BBWAA",264,198,24,"N","Player","0"
"harribu01",1953,"BBWAA",264,198,21,"N","Manager","0"
"lewisdu01",1953,"BBWAA",264,198,20,"N","Player","0"
"marquru01",1953,"BBWAA",264,198,19,"N","Player","0"
"cuyleki01",1953,"BBWAA",264,198,18,"N","Player","0"
"adamsba01",1953,"BBWAA",264,198,17,"N","Player","0"
"hoytwa01",1953,"BBWAA",264,198,14,"N","Player","0"
"kerrdi01",1953,"BBWAA",264,198,13,"N","Player","0"
"oneilst01",1953,"BBWAA",264,198,13,"N","Player","0"
"odoulle01",1953,"BBWAA",264,198,11,"N","Player","0"
"bancrda01",1953,"BBWAA",264,198,10,"N","Player","0"
"bottoji01",1953,"BBWAA",264,198,10,"N","Player","0"
"henrito01",1953,"BBWAA",264,198,10,"N","Player","0"
"waltebu01",1953,"BBWAA",264,198,10,"N","Player","0"
"wilsoji01",1953,"BBWAA",264,198,10,"N","Player","0"
"coopewi01",1953,"BBWAA",264,198,9,"N","Player","0"
"faberre01",1953,"BBWAA",264,198,9,"N","Player","0"
"grimebu01",1953,"BBWAA",264,198,9,"N","Player","0"
"grimmch01",1953,"BBWAA",264,198,9,"N","Player","0"
"hardeme01",1953,"BBWAA",264,198,8,"N","Player","0"
"ruelmu01",1953,"BBWAA",264,198,8,"N","Player","0"
"dykesji01",1953,"BBWAA",264,198,5,"N","Player","0"
"rolfere01",1953,"BBWAA",264,198,5,"N","Player","0"
"scottev01",1953,"BBWAA",264,198,5,"N","Player","0"
"haineje01",1953,"BBWAA",264,198,4,"N","Player","0"
"nehfar01",1953,"BBWAA",264,198,4,"N","Player","0"
"willicy01",1953,"BBWAA",264,198,4,"N","Player","0"
"combsea01",1953,"BBWAA",264,198,3,"N","Player","0"
"ehmkeho01",1953,"BBWAA",264,198,3,"N","Player","0"
"ricesa01",1953,"BBWAA",264,198,3,"N","Player","0"
"rixeyep01",1953,"BBWAA",264,198,3,"N","Player","0"
"wrighgl01",1953,"BBWAA",264,198,3,"N","Player","0"
"applilu01",1953,"BBWAA",264,198,2,"N","Player","0"
"doerrbo01",1953,"BBWAA",264,198,2,"N","Player","0"
"hafeych01",1953,"BBWAA",264,198,2,"N","Player","0"
"hermaba01",1953,"BBWAA",264,198,2,"N","Player","0"
"jackstr01",1953,"BBWAA",264,198,2,"N","Player","0"
"lopezal01",1953,"BBWAA",264,198,2,"N","Manager","0"
"peckiro01",1953,"BBWAA",264,198,2,"N","Player","0"
"southbi01",1953,"BBWAA",264,198,2,"N","Player","0"
"altroni01",1953,"BBWAA",264,198,1,"N","Player","0"
"bushdo01",1953,"BBWAA",264,198,1,"N","Player","0"
"gonzami01",1953,"BBWAA",264,198,1,"N","Player","0"
"kellech01",1953,"BBWAA",264,198,1,"N","Player","0"
"klingjo01",1953,"BBWAA",264,198,1,"N","Player","0"
"langebi01",1953,"BBWAA",264,198,1,"N","Player","0"
"luquedo01",1953,"BBWAA",264,198,1,"N","Player","0"
"mccarjo99",1953,"BBWAA",264,198,1,"N","Manager","0"
"milancl01",1953,"BBWAA",264,198,1,"N","Player","0"
"moorete01",1953,"BBWAA",264,198,1,"N","Player","0"
"olearch01",1953,"BBWAA",264,198,1,"N","Player","0"
"pruethu01",1953,"BBWAA",264,198,1,"N","Player","0"
"roberda01",1953,"BBWAA",264,198,1,"N","Player","0"
"rommeed01",1953,"BBWAA",264,198,1,"N","Player","0"
"schaege01",1953,"BBWAA",264,198,1,"N","Player","0"
"selkige01",1953,"BBWAA",264,198,1,"N","Player","0"
"sherdbi01",1953,"BBWAA",264,198,1,"N","Player","0"
"streega01",1953,"BBWAA",264,198,1,"N","Player","0"
"vaughar01",1953,"BBWAA",264,198,1,"N","Player","0"
"wambsbi01",1953,"BBWAA",264,198,1,"N","Player","0"
"barroed99",1953,"Veterans",0,0,0,"Y","Pioneer/Executive","0"
"bendech01",1953,"Veterans",0,0,0,"Y","Player","0"
"connoto99",1953,"Veterans",0,0,0,"Y","Umpire","0"
"klembi99",1953,"Veterans",0,0,0,"Y","Umpire","0"
"wallabo01",1953,"Veterans",0,0,0,"Y","Player","0"
"wrighha01",1953,"Veterans",0,0,0,"Y","Pioneer/Executive","0"
"maranra01",1954,"BBWAA",252,189,209,"Y","Player","0"
"dickebi01",1954,"BBWAA",252,189,202,"Y","Player","0"
"terrybi01",1954,"BBWAA",252,189,195,"Y","Player","0"
"dimagjo01",1954,"BBWAA",252,189,175,"N","Player","0"
"lyonste01",1954,"BBWAA",252,189,170,"N","Player","0"
"vanceda01",1954,"BBWAA",252,189,158,"N","Player","0"
"hartnga01",1954,"BBWAA",252,189,151,"N","Player","0"
"greenha01",1954,"BBWAA",252,189,97,"N","Player","0"
"cronijo01",1954,"BBWAA",252,189,85,"N","Player","0"
"careyma01",1954,"BBWAA",252,189,55,"N","Player","0"
"schalra01",1954,"BBWAA",252,189,54,"N","Player","0"
"roushed01",1954,"BBWAA",252,189,52,"N","Player","0"
"gowdyha01",1954,"BBWAA",252,189,51,"N","Player","0"
"wilsoha01",1954,"BBWAA",252,189,48,"N","Player","0"
"gomezle01",1954,"BBWAA",252,189,38,"N","Player","0"
"youngro01",1954,"BBWAA",252,189,34,"N","Player","0"
"wheatza01",1954,"BBWAA",252,189,33,"N","Player","0"
"lazzeto01",1954,"BBWAA",252,189,30,"N","Player","0"
